#YYYY MM DD HH MM P(mm) PET(mm)
2009 10  2  8  0 0.00000 0.00000
2009 10  2  9  0 0.00000 0.00000
2009 10  2 10  0 0.00000 0.00000
2009 10  2 11  0 0.00000 0.00003
2009 10  2 12  0 0.00000 0.01244
2009 10  2 13  0 0.00000 0.09378
2009 10  2 14  0 0.00000 0.16297
2009 10  2 15  0 0.00000 0.31194
2009 10  2 16  0 0.00000 0.33210
2009 10  2 17  0 0.00000 0.30480
2009 10  2 18  0 0.00000 0.35065
2009 10  2 19  0 0.00000 0.33396
2009 10  2 20  0 0.00000 0.32669
2009 10  2 21  0 0.00000 0.21898
2009 10  2 22  0 0.00000 0.09230
2009 10  2 23  0 0.00000 0.04832
2009 10  3  0  0 0.00000 0.01597
2009 10  3  1  0 0.00000 0.00012
2009 10  3  2  0 0.00000 0.00000
2009 10  3  3  0 0.00000 0.00000
2009 10  3  4  0 0.00000 0.00000
2009 10  3  5  0 0.00000 0.00000
2009 10  3  6  0 0.00000 0.00000
2009 10  3  7  0 0.00000 0.00000
2009 10  3  8  0 0.00000 0.00000
2009 10  3  9  0 0.00000 0.00000
2009 10  3 10  0 0.00000 0.00000
2009 10  3 11  0 0.00000 0.00000
2009 10  3 12  0 0.00000 0.01629
2009 10  3 13  0 0.00000 0.08548
2009 10  3 14  0 0.00000 0.16263
2009 10  3 15  0 0.00000 0.17840
2009 10  3 16  0 0.00000 0.17339
2009 10  3 17  0 0.00000 0.34090
2009 10  3 18  0 0.00000 0.26047
2009 10  3 19  0 3.26415 0.07969
2009 10  3 20  0 13.03774 0.02892
2009 10  3 21  0 4.88680 0.01468
2009 10  3 22  0 0.05660 0.01707
2009 10  3 23  0 0.00000 0.01251
2009 10  4  0  0 0.05660 0.00260
2009 10  4  1  0 0.00000 0.00004
2009 10  4  2  0 0.00000 0.00000
2009 10  4  3  0 0.00000 0.00000
2009 10  4  4  0 0.00000 0.00000
2009 10  4  5  0 0.00000 0.00000
2009 10  4  6  0 0.05660 0.00000
2009 10  4  7  0 0.00000 0.00000
2009 10  4  8  0 0.00000 0.00000
2009 10  4  9  0 0.00000 0.00000
2009 10  4 10  0 0.00000 0.00000
2009 10  4 11  0 0.00000 0.00001
2009 10  4 12  0 0.00000 0.00754
2009 10  4 13  0 0.00000 0.08939
2009 10  4 14  0 0.00000 0.24682
2009 10  4 15  0 0.00000 0.35378
2009 10  4 16  0 0.00000 0.46487
2009 10  4 17  0 0.05660 0.40809
2009 10  4 18  0 0.00000 0.14528
2009 10  4 19  0 0.00000 0.02680
2009 10  4 20  0 0.00000 0.02013
2009 10  4 21  0 0.00000 0.01456
2009 10  4 22  0 0.00000 0.01734
2009 10  4 23  0 0.00000 0.01371
2009 10  5  0  0 0.00000 0.00390
2009 10  5  1  0 0.00000 0.00004
2009 10  5  2  0 0.00000 0.00000
2009 10  5  3  0 0.00000 0.00000
2009 10  5  4  0 0.00000 0.00000
2009 10  5  5  0 0.00000 0.00000
2009 10  5  6  0 0.00000 0.00000
2009 10  5  7  0 0.00000 0.00000
2009 10  5  8  0 0.00000 0.00000
2009 10  5  9  0 0.00000 0.00000
2009 10  5 10  0 0.00000 0.00000
2009 10  5 11  0 0.00000 0.00001
2009 10  5 12  0 0.00000 0.01031
2009 10  5 13  0 0.00000 0.13672
2009 10  5 14  0 0.05660 0.29264
2009 10  5 15  0 0.00000 0.42646
2009 10  5 16  0 0.00000 0.51506
2009 10  5 17  0 0.00000 0.49566
2009 10  5 18  0 0.00000 0.42067
2009 10  5 19  0 0.00000 0.46336
2009 10  5 20  0 0.00000 0.41505
2009 10  5 21  0 0.00000 0.17345
2009 10  5 22  0 0.00000 0.04412
2009 10  5 23  0 0.00000 0.02901
2009 10  6  0  0 0.00000 0.01002
2009 10  6  1  0 0.00000 0.00012
2009 10  6  2  0 0.00000 0.00000
2009 10  6  3  0 0.00000 0.00000
2009 10  6  4  0 0.00000 0.00000
2009 10  6  5  0 0.00000 0.00000
2009 10  6  6  0 0.00000 0.00000
2009 10  6  7  0 0.00000 0.00000
2009 10  6  8  0 0.00000 0.00000
2009 10  6  9  0 0.00000 0.00000
2009 10  6 10  0 0.00000 0.00000
2009 10  6 11  0 0.00000 0.00000
2009 10  6 12  0 0.37736 0.00430
2009 10  6 13  0 0.00000 0.01786
2009 10  6 14  0 0.00000 0.02251
2009 10  6 15  0 0.00000 0.04841
2009 10  6 16  0 0.00000 0.20524
2009 10  6 17  0 0.00000 0.32305
2009 10  6 18  0 0.00000 0.34863
2009 10  6 19  0 0.00000 0.34590
2009 10  6 20  0 0.00000 0.27668
2009 10  6 21  0 0.00000 0.15859
2009 10  6 22  0 0.00000 0.07219
2009 10  6 23  0 0.00000 0.02802
2009 10  7  0  0 0.00000 0.00596
2009 10  7  1  0 0.00000 0.00006
2009 10  7  2  0 0.00000 0.00000
2009 10  7  3  0 0.00000 0.00000
2009 10  7  4  0 0.00000 0.00000
2009 10  7  5  0 0.00000 0.00000
2009 10  7  6  0 0.00000 0.00000
2009 10  7  7  0 0.81132 0.00000
2009 10  7  8  0 0.00000 0.00000
2009 10  7  9  0 0.05660 0.00000
2009 10  7 10  0 0.33962 0.00000
2009 10  7 11  0 0.15094 0.00000
2009 10  7 12  0 0.00000 0.00920
2009 10  7 13  0 0.09434 0.03599
2009 10  7 14  0 0.00000 0.06166
2009 10  7 15  0 0.00000 0.05248
2009 10  7 16  0 0.00000 0.07422
2009 10  7 17  0 0.00000 0.18112
2009 10  7 18  0 0.00000 0.30370
2009 10  7 19  0 0.05660 0.39059
2009 10  7 20  0 0.00000 0.27366
2009 10  7 21  0 0.00000 0.17547
2009 10  7 22  0 0.00000 0.12229
2009 10  7 23  0 0.00000 0.05303
2009 10  8  0  0 0.00000 0.01068
2009 10  8  1  0 0.00000 0.00010
2009 10  8  2  0 0.00000 0.00000
2009 10  8  3  0 0.00000 0.00000
2009 10  8  4  0 0.00000 0.00000
2009 10  8  5  0 0.00000 0.00000
2009 10  8  6  0 0.00000 0.00000
2009 10  8  7  0 0.00000 0.00000
2009 10  8  8  0 0.00000 0.00000
2009 10  8  9  0 0.00000 0.00000
2009 10  8 10  0 0.00000 0.00000
2009 10  8 11  0 0.00000 0.00000
2009 10  8 12  0 0.00000 0.00415
2009 10  8 13  0 0.05660 0.01794
2009 10  8 14  0 0.00000 0.05229
2009 10  8 15  0 0.00000 0.13678
2009 10  8 16  0 0.00000 0.34816
2009 10  8 17  0 0.00000 0.47192
2009 10  8 18  0 0.00000 0.37049
2009 10  8 19  0 0.00000 0.21849
2009 10  8 20  0 0.00000 0.15171
2009 10  8 21  0 0.00000 0.15341
2009 10  8 22  0 0.00000 0.10490
2009 10  8 23  0 0.00000 0.03589
2009 10  9  0  0 0.00000 0.00552
2009 10  9  1  0 0.00000 0.00006
2009 10  9  2  0 0.00000 0.00000
2009 10  9  3  0 0.00000 0.00000
2009 10  9  4  0 0.00000 0.00000
2009 10  9  5  0 0.00000 0.00000
2009 10  9  6  0 0.00000 0.00000
2009 10  9  7  0 0.00000 0.00000
2009 10  9  8  0 0.00000 0.00000
2009 10  9  9  0 0.00000 0.00000
2009 10  9 10  0 0.00000 0.00000
2009 10  9 11  0 0.00000 0.00000
2009 10  9 12  0 0.00000 0.00836
2009 10  9 13  0 0.00000 0.02465
2009 10  9 14  0 0.00000 0.08176
2009 10  9 15  0 0.00000 0.23729
2009 10  9 16  0 0.00000 0.32500
2009 10  9 17  0 0.00000 0.26222
2009 10  9 18  0 0.00000 0.25599
2009 10  9 19  0 0.00000 0.30610
2009 10  9 20  0 0.00000 0.19314
2009 10  9 21  0 0.00000 0.11476
2009 10  9 22  0 0.00000 0.10933
2009 10  9 23  0 0.00000 0.05374
2009 10 10  0  0 0.00000 0.00843
2009 10 10  1  0 0.00000 0.00006
2009 10 10  2  0 0.00000 0.00000
2009 10 10  3  0 0.00000 0.00000
2009 10 10  4  0 0.00000 0.00000
2009 10 10  5  0 0.00000 0.00000
2009 10 10  6  0 0.00000 0.00000
2009 10 10  7  0 0.00000 0.00000
2009 10 10  8  0 0.00000 0.00000
2009 10 10  9  0 0.00000 0.00000
2009 10 10 10  0 0.05660 0.00000
2009 10 10 11  0 0.00000 0.00000
2009 10 10 12  0 0.00000 0.00439
2009 10 10 13  0 0.00000 0.06930
2009 10 10 14  0 0.00000 0.20214
2009 10 10 15  0 0.00000 0.35958
2009 10 10 16  0 0.00000 0.50718
2009 10 10 17  0 0.05660 0.42258
2009 10 10 18  0 0.00000 0.21408
2009 10 10 19  0 0.00000 0.20098
2009 10 10 20  0 0.00000 0.27829
2009 10 10 21  0 0.00000 0.21648
2009 10 10 22  0 0.00000 0.15388
2009 10 10 23  0 0.00000 0.06596
2009 10 11  0  0 0.00000 0.00658
2009 10 11  1  0 0.00000 0.00006
2009 10 11  2  0 0.00000 0.00000
2009 10 11  3  0 0.00000 0.00000
2009 10 11  4  0 0.00000 0.00000
2009 10 11  5  0 0.00000 0.00000
2009 10 11  6  0 0.05660 0.00000
2009 10 11  7  0 0.00000 0.00000
2009 10 11  8  0 0.00000 0.00000
2009 10 11  9  0 0.00000 0.00000
2009 10 11 10  0 0.00000 0.00000
2009 10 11 11  0 0.00000 0.00001
2009 10 11 12  0 0.00000 0.01694
2009 10 11 13  0 0.00000 0.09462
2009 10 11 14  0 0.00000 0.24941
2009 10 11 15  0 0.00000 0.33779
2009 10 11 16  0 0.00000 0.41128
2009 10 11 17  0 0.00000 0.46204
2009 10 11 18  0 0.00000 0.50371
2009 10 11 19  0 0.00000 0.51892
2009 10 11 20  0 0.00000 0.40344
2009 10 11 21  0 0.05660 0.28448
2009 10 11 22  0 0.00000 0.17149
2009 10 11 23  0 0.00000 0.06081
2009 10 12  0  0 0.00000 0.00910
2009 10 12  1  0 0.00000 0.00006
2009 10 12  2  0 0.00000 0.00000
2009 10 12  3  0 0.00000 0.00000
2009 10 12  4  0 0.00000 0.00000
2009 10 12  5  0 0.00000 0.00000
2009 10 12  6  0 0.00000 0.00000
2009 10 12  7  0 0.00000 0.00000
2009 10 12  8  0 0.00000 0.00000
2009 10 12  9  0 0.00000 0.00000
2009 10 12 10  0 0.00000 0.00000
2009 10 12 11  0 0.00000 0.00000
2009 10 12 12  0 0.00000 0.01275
2009 10 12 13  0 0.00000 0.04874
2009 10 12 14  0 0.00000 0.10141
2009 10 12 15  0 0.00000 0.23930
2009 10 12 16  0 0.00000 0.24397
2009 10 12 17  0 0.00000 0.31188
2009 10 12 18  0 0.20754 0.27082
2009 10 12 19  0 2.39623 0.11127
2009 10 12 20  0 1.96227 0.02186
2009 10 12 21  0 0.05660 0.00319
2009 10 12 22  0 0.00000 0.00616
2009 10 12 23  0 0.00000 0.00637
2009 10 13  0  0 0.00000 0.00208
2009 10 13  1  0 0.00000 0.00002
2009 10 13  2  0 0.00000 0.00000
2009 10 13  3  0 0.96226 0.00000
2009 10 13  4  0 0.00000 0.00000
2009 10 13  5  0 0.00000 0.00000
2009 10 13  6  0 0.00000 0.00000
2009 10 13  7  0 0.00000 0.00000
2009 10 13  8  0 0.00000 0.00000
2009 10 13  9  0 0.05660 0.00000
2009 10 13 10  0 0.00000 0.00000
2009 10 13 11  0 0.00000 0.00002
2009 10 13 12  0 0.00000 0.00509
2009 10 13 13  0 0.00000 0.04806
2009 10 13 14  0 0.00000 0.15444
2009 10 13 15  0 0.00000 0.20148
2009 10 13 16  0 0.00000 0.23161
2009 10 13 17  0 0.00000 0.30429
2009 10 13 18  0 0.00000 0.32967
2009 10 13 19  0 0.00000 0.31997
2009 10 13 20  0 0.00000 0.27864
2009 10 13 21  0 0.00000 0.19260
2009 10 13 22  0 0.28302 0.09727
2009 10 13 23  0 0.05660 0.03500
2009 10 14  0  0 0.09434 0.00688
2009 10 14  1  0 0.26414 0.00001
2009 10 14  2  0 0.05660 0.00000
2009 10 14  3  0 0.00000 0.00000
2009 10 14  4  0 0.00000 0.00000
2009 10 14  5  0 0.00000 0.00000
2009 10 14  6  0 0.05660 0.00000
2009 10 14  7  0 0.00000 0.00000
2009 10 14  8  0 0.00000 0.00000
2009 10 14  9  0 0.00000 0.00000
2009 10 14 10  0 0.00000 0.00000
2009 10 14 11  0 0.00000 0.00002
2009 10 14 12  0 0.00000 0.02417
2009 10 14 13  0 0.00000 0.08240
2009 10 14 14  0 0.00000 0.18942
2009 10 14 15  0 0.00000 0.28792
2009 10 14 16  0 0.00000 0.32726
2009 10 14 17  0 0.00000 0.40188
2009 10 14 18  0 0.05660 0.28112
2009 10 14 19  0 3.20755 0.10937
2009 10 14 20  0 0.00000 0.05836
2009 10 14 21  0 0.05660 0.02391
2009 10 14 22  0 0.00000 0.00582
2009 10 14 23  0 0.00000 0.00500
2009 10 15  0  0 0.00000 0.00168
2009 10 15  1  0 0.00000 0.00002
2009 10 15  2  0 0.45282 0.00000
2009 10 15  3  0 0.58490 0.00000
2009 10 15  4  0 0.35848 0.00000
2009 10 15  5  0 0.11320 0.00000
2009 10 15  6  0 0.05660 0.00000
2009 10 15  7  0 0.00000 0.00000
2009 10 15  8  0 0.00000 0.00000
2009 10 15  9  0 0.00000 0.00000
2009 10 15 10  0 0.00000 0.00000
2009 10 15 11  0 0.00000 0.00002
2009 10 15 12  0 0.00000 0.02279
2009 10 15 13  0 0.00000 0.11662
2009 10 15 14  0 0.00000 0.21472
2009 10 15 15  0 0.00000 0.25667
2009 10 15 16  0 0.00000 0.29607
2009 10 15 17  0 1.58490 0.44805
2009 10 15 18  0 3.05660 0.32858
2009 10 15 19  0 0.00000 0.18954
2009 10 15 20  0 1.05660 0.28744
2009 10 15 21  0 0.00000 0.17068
2009 10 15 22  0 0.00000 0.03817
2009 10 15 23  0 0.00000 0.01699
2009 10 16  0  0 0.00000 0.00479
2009 10 16  1  0 0.00000 0.00006
2009 10 16  2  0 0.00000 0.00000
2009 10 16  3  0 0.00000 0.00000
2009 10 16  4  0 0.00000 0.00000
2009 10 16  5  0 0.00000 0.00000
2009 10 16  6  0 0.00000 0.00000
2009 10 16  7  0 0.00000 0.00000
2009 10 16  8  0 0.00000 0.00000
2009 10 16  9  0 0.00000 0.00000
2009 10 16 10  0 0.00000 0.00000
2009 10 16 11  0 0.00000 0.00003
2009 10 16 12  0 0.00000 0.02372
2009 10 16 13  0 0.00000 0.10425
2009 10 16 14  0 0.00000 0.25700
2009 10 16 15  0 0.00000 0.37786
2009 10 16 16  0 0.00000 0.34644
2009 10 16 17  0 0.00000 0.30784
2009 10 16 18  0 0.09434 0.24740
2009 10 16 19  0 0.39622 0.10581
2009 10 16 20  0 0.11320 0.05084
2009 10 16 21  0 0.05660 0.05783
2009 10 16 22  0 0.00000 0.05967
2009 10 16 23  0 0.00000 0.03293
2009 10 17  0  0 0.00000 0.00627
2009 10 17  1  0 0.00000 0.00001
2009 10 17  2  0 0.00000 0.00000
2009 10 17  3  0 0.00000 0.00000
2009 10 17  4  0 0.00000 0.00000
2009 10 17  5  0 0.00000 0.00000
2009 10 17  6  0 0.20754 0.00000
2009 10 17  7  0 0.00000 0.00000
2009 10 17  8  0 0.00000 0.00000
2009 10 17  9  0 0.20754 0.00000
2009 10 17 10  0 0.00000 0.00000
2009 10 17 11  0 0.00000 0.00000
2009 10 17 12  0 0.00000 0.00675
2009 10 17 13  0 0.00000 0.03234
2009 10 17 14  0 0.00000 0.06282
2009 10 17 15  0 0.00000 0.23240
2009 10 17 16  0 0.00000 0.31964
2009 10 17 17  0 0.30188 0.22193
2009 10 17 18  0 0.18868 0.11544
2009 10 17 19  0 0.00000 0.11706
2009 10 17 20  0 0.39622 0.07676
2009 10 17 21  0 3.13207 0.04250
2009 10 17 22  0 0.86792 0.02916
2009 10 17 23  0 0.00000 0.01274
2009 10 18  0  0 0.05660 0.00303
2009 10 18  1  0 0.33962 0.00002
2009 10 18  2  0 0.15094 0.00000
2009 10 18  3  0 0.00000 0.00000
2009 10 18  4  0 0.00000 0.00000
2009 10 18  5  0 0.00000 0.00000
2009 10 18  6  0 0.00000 0.00000
2009 10 18  7  0 0.00000 0.00000
2009 10 18  8  0 0.05660 0.00000
2009 10 18  9  0 0.00000 0.00000
2009 10 18 10  0 0.00000 0.00000
2009 10 18 11  0 0.00000 0.00000
2009 10 18 12  0 0.00000 0.00893
2009 10 18 13  0 0.00000 0.08001
2009 10 18 14  0 0.00000 0.22829
2009 10 18 15  0 0.00000 0.29014
2009 10 18 16  0 0.00000 0.23992
2009 10 18 17  0 0.00000 0.31800
2009 10 18 18  0 0.00000 0.35960
2009 10 18 19  0 0.00000 0.26389
2009 10 18 20  0 0.45282 0.12140
2009 10 18 21  0 0.32074 0.03536
2009 10 18 22  0 0.11320 0.01752
2009 10 18 23  0 0.05660 0.01008
2009 10 19  0  0 0.00000 0.00210
2009 10 19  1  0 0.00000 0.00001
2009 10 19  2  0 0.00000 0.00000
2009 10 19  3  0 0.00000 0.00000
2009 10 19  4  0 0.00000 0.00000
2009 10 19  5  0 0.00000 0.00000
2009 10 19  6  0 0.00000 0.00000
2009 10 19  7  0 0.00000 0.00000
2009 10 19  8  0 0.00000 0.00000
2009 10 19  9  0 0.00000 0.00000
2009 10 19 10  0 0.00000 0.00000
2009 10 19 11  0 0.00000 0.00000
2009 10 19 12  0 0.00000 0.00940
2009 10 19 13  0 0.00000 0.03842
2009 10 19 14  0 0.00000 0.11668
2009 10 19 15  0 0.00000 0.23334
2009 10 19 16  0 0.00000 0.35310
2009 10 19 17  0 0.00000 0.35049
2009 10 19 18  0 0.00000 0.36633
2009 10 19 19  0 0.00000 0.33329
2009 10 19 20  0 4.28302 0.23113
2009 10 19 21  0 0.52830 0.09033
2009 10 19 22  0 0.00000 0.01914
2009 10 19 23  0 0.00000 0.00742
2009 10 20  0  0 0.00000 0.00160
2009 10 20  1  0 0.00000 0.00000
2009 10 20  2  0 0.00000 0.00000
2009 10 20  3  0 0.00000 0.00000
2009 10 20  4  0 0.00000 0.00000
2009 10 20  5  0 0.00000 0.00000
2009 10 20  6  0 0.00000 0.00000
2009 10 20  7  0 0.00000 0.00000
2009 10 20  8  0 0.00000 0.00000
2009 10 20  9  0 0.00000 0.00000
2009 10 20 10  0 0.00000 0.00000
2009 10 20 11  0 0.05660 0.00000
2009 10 20 12  0 0.00000 0.00515
2009 10 20 13  0 0.00000 0.07058
2009 10 20 14  0 0.00000 0.11200
2009 10 20 15  0 0.00000 0.19044
2009 10 20 16  0 0.00000 0.26538
2009 10 20 17  0 0.00000 0.30317
2009 10 20 18  0 0.37736 0.32111
2009 10 20 19  0 1.86792 0.18862
2009 10 20 20  0 0.11320 0.05626
2009 10 20 21  0 0.00000 0.04193
2009 10 20 22  0 0.00000 0.05100
2009 10 20 23  0 0.00000 0.03034
2009 10 21  0  0 0.00000 0.00685
2009 10 21  1  0 0.00000 0.00002
2009 10 21  2  0 0.00000 0.00000
2009 10 21  3  0 0.00000 0.00000
2009 10 21  4  0 0.00000 0.00000
2009 10 21  5  0 0.00000 0.00000
2009 10 21  6  0 0.00000 0.00000
2009 10 21  7  0 0.00000 0.00000
2009 10 21  8  0 0.00000 0.00000
2009 10 21  9  0 0.00000 0.00000
2009 10 21 10  0 0.00000 0.00000
2009 10 21 11  0 0.00000 0.00001
2009 10 21 12  0 0.00000 0.00828
2009 10 21 13  0 0.00000 0.11699
2009 10 21 14  0 0.00000 0.19047
2009 10 21 15  0 0.00000 0.32100
2009 10 21 16  0 0.00000 0.48714
2009 10 21 17  0 0.00000 0.47668
2009 10 21 18  0 0.00000 0.46265
2009 10 21 19  0 0.00000 0.51760
2009 10 21 20  0 0.00000 0.44151
2009 10 21 21  0 0.00000 0.29940
2009 10 21 22  0 0.00000 0.14895
2009 10 21 23  0 0.00000 0.04592
2009 10 22  0  0 0.00000 0.00782
2009 10 22  1  0 0.00000 0.00006
2009 10 22  2  0 0.00000 0.00000
2009 10 22  3  0 0.00000 0.00000
2009 10 22  4  0 0.00000 0.00000
2009 10 22  5  0 0.00000 0.00000
2009 10 22  6  0 0.00000 0.00000
2009 10 22  7  0 0.00000 0.00000
2009 10 22  8  0 0.00000 0.00000
2009 10 22  9  0 0.00000 0.00000
2009 10 22 10  0 0.00000 0.00000
2009 10 22 11  0 0.00000 0.00001
2009 10 22 12  0 0.00000 0.01014
2009 10 22 13  0 0.00000 0.10756
2009 10 22 14  0 0.00000 0.23666
2009 10 22 15  0 0.00000 0.39262
2009 10 22 16  0 0.00000 0.49633
2009 10 22 17  0 0.00000 0.49937
2009 10 22 18  0 0.00000 0.54078
2009 10 22 19  0 0.00000 0.54544
2009 10 22 20  0 0.00000 0.47668
2009 10 22 21  0 0.09434 0.29740
2009 10 22 22  0 0.00000 0.08746
2009 10 22 23  0 0.00000 0.00704
2009 10 23  0  0 0.00000 0.00092
2009 10 23  1  0 0.00000 0.00000
2009 10 23  2  0 0.00000 0.00000
2009 10 23  3  0 0.00000 0.00000
2009 10 23  4  0 0.00000 0.00000
2009 10 23  5  0 0.00000 0.00000
2009 10 23  6  0 0.00000 0.00000
2009 10 23  7  0 0.00000 0.00000
2009 10 23  8  0 0.05660 0.00000
2009 10 23  9  0 0.00000 0.00000
2009 10 23 10  0 0.00000 0.00000
2009 10 23 11  0 0.00000 0.00003
2009 10 23 12  0 0.00000 0.02279
2009 10 23 13  0 0.00000 0.10869
2009 10 23 14  0 0.00000 0.18849
2009 10 23 15  0 0.00000 0.24042
2009 10 23 16  0 0.00000 0.33718
2009 10 23 17  0 0.00000 0.51810
2009 10 23 18  0 0.00000 0.46322
2009 10 23 19  0 0.00000 0.36012
2009 10 23 20  0 0.09434 0.29103
2009 10 23 21  0 0.00000 0.11265
2009 10 23 22  0 0.05660 0.02466
2009 10 23 23  0 0.43396 0.01440
2009 10 24  0  0 0.05660 0.00324
2009 10 24  1  0 0.00000 0.00000
2009 10 24  2  0 0.05660 0.00000
2009 10 24  3  0 0.05660 0.00000
2009 10 24  4  0 0.00000 0.00000
2009 10 24  5  0 0.05660 0.00000
2009 10 24  6  0 0.05660 0.00000
2009 10 24  7  0 0.00000 0.00000
2009 10 24  8  0 0.00000 0.00000
2009 10 24  9  0 0.00000 0.00000
2009 10 24 10  0 0.00000 0.00000
2009 10 24 11  0 0.00000 0.00000
2009 10 24 12  0 0.05660 0.00646
2009 10 24 13  0 0.00000 0.05302
2009 10 24 14  0 0.00000 0.14974
2009 10 24 15  0 0.00000 0.26724
2009 10 24 16  0 0.00000 0.30172
2009 10 24 17  0 0.00000 0.31147
2009 10 24 18  0 0.00000 0.23348
2009 10 24 19  0 0.00000 0.19687
2009 10 24 20  0 0.00000 0.19301
2009 10 24 21  0 0.00000 0.14636
2009 10 24 22  0 0.00000 0.09200
2009 10 24 23  0 0.00000 0.03888
2009 10 25  0  0 0.00000 0.00692
2009 10 25  1  0 0.00000 0.00005
2009 10 25  2  0 0.00000 0.00000
2009 10 25  3  0 0.00000 0.00000
2009 10 25  4  0 0.00000 0.00000
2009 10 25  5  0 0.00000 0.00000
2009 10 25  6  0 0.00000 0.00000
2009 10 25  7  0 0.00000 0.00000
2009 10 25  8  0 0.00000 0.00000
2009 10 25  9  0 0.00000 0.00000
2009 10 25 10  0 0.00000 0.00000
2009 10 25 11  0 0.00000 0.00002
2009 10 25 12  0 0.00000 0.00737
2009 10 25 13  0 0.00000 0.06195
2009 10 25 14  0 0.00000 0.19354
2009 10 25 15  0 0.00000 0.31840
2009 10 25 16  0 0.00000 0.32947
2009 10 25 17  0 0.00000 0.30573
2009 10 25 18  0 0.00000 0.35208
2009 10 25 19  0 0.00000 0.34665
2009 10 25 20  0 0.00000 0.43345
2009 10 25 21  0 0.00000 0.31254
2009 10 25 22  0 0.00000 0.19577
2009 10 25 23  0 0.00000 0.08298
2009 10 26  0  0 0.00000 0.00654
2009 10 26  1  0 0.00000 0.00006
2009 10 26  2  0 0.00000 0.00000
2009 10 26  3  0 0.00000 0.00000
2009 10 26  4  0 0.00000 0.00000
2009 10 26  5  0 0.00000 0.00000
2009 10 26  6  0 0.00000 0.00000
2009 10 26  7  0 0.00000 0.00000
2009 10 26  8  0 0.00000 0.00000
2009 10 26  9  0 0.00000 0.00000
2009 10 26 10  0 0.00000 0.00000
2009 10 26 11  0 0.00000 0.00003
2009 10 26 12  0 0.00000 0.02379
2009 10 26 13  0 0.00000 0.10411
2009 10 26 14  0 0.00000 0.24859
2009 10 26 15  0 0.00000 0.26022
2009 10 26 16  0 0.05660 0.21724
2009 10 26 17  0 0.33962 0.28112
2009 10 26 18  0 0.00000 0.46044
2009 10 26 19  0 0.00000 0.46268
2009 10 26 20  0 0.00000 0.31376
2009 10 26 21  0 0.00000 0.24392
2009 10 26 22  0 0.20754 0.14950
2009 10 26 23  0 0.00000 0.05468
2009 10 27  0  0 0.00000 0.01134
2009 10 27  1  0 0.00000 0.00011
2009 10 27  2  0 0.00000 0.00000
2009 10 27  3  0 0.00000 0.00000
2009 10 27  4  0 0.00000 0.00000
2009 10 27  5  0 0.00000 0.00000
2009 10 27  6  0 0.00000 0.00000
2009 10 27  7  0 0.00000 0.00000
2009 10 27  8  0 0.00000 0.00000
2009 10 27  9  0 0.00000 0.00000
2009 10 27 10  0 0.00000 0.00000
2009 10 27 11  0 0.67924 0.00000
2009 10 27 12  0 0.00000 0.00717
2009 10 27 13  0 0.00000 0.02918
2009 10 27 14  0 0.00000 0.08501
2009 10 27 15  0 0.00000 0.17189
2009 10 27 16  0 0.05660 0.16100
2009 10 27 17  0 0.00000 0.10990
2009 10 27 18  0 0.00000 0.16988
2009 10 27 19  0 0.00000 0.25931
2009 10 27 20  0 0.00000 0.17897
2009 10 27 21  0 0.00000 0.08798
2009 10 27 22  0 0.00000 0.04645
2009 10 27 23  0 0.00000 0.01738
2009 10 28  0  0 0.00000 0.00344
2009 10 28  1  0 0.00000 0.00000
2009 10 28  2  0 0.11320 0.00000
2009 10 28  3  0 0.00000 0.00000
2009 10 28  4  0 0.00000 0.00000
2009 10 28  5  0 0.00000 0.00000
2009 10 28  6  0 0.00000 0.00000
2009 10 28  7  0 0.00000 0.00000
2009 10 28  8  0 0.00000 0.00000
2009 10 28  9  0 0.00000 0.00000
2009 10 28 10  0 0.00000 0.00000
2009 10 28 11  0 0.00000 0.00000
2009 10 28 12  0 0.00000 0.01185
2009 10 28 13  0 0.00000 0.05406
2009 10 28 14  0 0.05660 0.11998
2009 10 28 15  0 0.00000 0.13767
2009 10 28 16  0 1.50943 0.20192
2009 10 28 17  0 0.90566 0.14433
2009 10 28 18  0 0.00000 0.07042
2009 10 28 19  0 0.26414 0.07013
2009 10 28 20  0 0.00000 0.06715
2009 10 28 21  0 0.00000 0.04170
2009 10 28 22  0 0.00000 0.03201
2009 10 28 23  0 0.00000 0.01761
2009 10 29  0  0 0.00000 0.00302
2009 10 29  1  0 0.00000 0.00001
2009 10 29  2  0 0.00000 0.00000
2009 10 29  3  0 0.00000 0.00000
2009 10 29  4  0 0.00000 0.00000
2009 10 29  5  0 0.00000 0.00000
2009 10 29  6  0 0.00000 0.00000
2009 10 29  7  0 0.00000 0.00000
2009 10 29  8  0 0.00000 0.00000
2009 10 29  9  0 0.05660 0.00000
2009 10 29 10  0 0.00000 0.00000
2009 10 29 11  0 0.00000 0.00002
2009 10 29 12  0 0.00000 0.01064
2009 10 29 13  0 0.00000 0.08488
2009 10 29 14  0 0.00000 0.16806
2009 10 29 15  0 0.00000 0.31935
2009 10 29 16  0 0.00000 0.44735
2009 10 29 17  0 0.15094 0.43632
2009 10 29 18  0 0.00000 0.25052
2009 10 29 19  0 0.05660 0.17519
2009 10 29 20  0 9.81132 0.10737
2009 10 29 21  0 1.96226 0.02464
2009 10 29 22  0 0.60376 0.00469
2009 10 29 23  0 0.00000 0.00603
2009 10 30  0  0 0.00000 0.00246
